InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
INV10265,P005,Laptop Stand,9,2023-10-17 23:28:00,98.97,9897,Norway,890.73,2023-10
INV10266,P005,Laptop Stand,1,2023-05-20 03:46:00,32.18,1783,Netherlands,32.18,2023-05
INV10267,P005,Laptop Stand,2,2023-09-25 23:36:00,46.51,7553,Norway,93.02,2023-09
INV10268,P007,Smart LED Bulb,6,2023-05-17 00:52:00,52.14,9151,Netherlands,312.84000000000003,2023-05
INV10269,P009,Phone Holder,5,2023-03-02 03:44:00,74.07,2293,Australia,370.34999999999997,2023-03
INV10270,P010,Webcam HD,3,2023-08-02 21:56:00,35.52,2311,Netherlands,106.56,2023-08
INV10271,P005,Laptop Stand,5,2023-11-21 16:56:00,62.25,7981,France,311.25,2023-11
INV10272,P008,Gaming Headset,6,2023-11-22 14:09:00,9.02,6776,Australia,54.12,2023-11
INV10273,P005,Laptop Stand,1,2023-02-24 15:26:00,68.76,7655,Netherlands,68.76,2023-02
INV10274,P009,Phone Holder,3,2023-01-23 16:13:00,18.56,8179,United Kingdom,55.67999999999999,2023-01
INV10275,P003,Bluetooth Speaker,2,2023-06-21 20:19:00,78.96,7001,Netherlands,157.92,2023-06
INV10276,P007,Smart LED Bulb,10,2023-01-24 13:58:00,62.48,8371,Netherlands,624.8,2023-01
INV10277,P006,Notebook Cooler,8,2023-02-25 23:40:00,59.52,9674,Netherlands,476.16,2023-02
INV10278,P007,Smart LED Bulb,6,2023-07-22 22:27:00,28.71,2858,United Kingdom,172.26,2023-07
INV10279,P003,Bluetooth Speaker,8,2023-10-09 19:05:00,91.79,2929,Italy,734.32,2023-10
INV10280,P005,Laptop Stand,8,2023-06-06 05:53:00,99.65,5678,Norway,797.2,2023-06
INV10281,P004,Portable Charger,2,2023-04-09 20:01:00,86.02,8406,France,172.04,2023-04
INV10282,P008,Gaming Headset,2,2023-08-21 17:12:00,68.44,2063,Sweden,136.88,2023-08
INV10283,P009,Phone Holder,5,2023-08-07 10:07:00,85.88,3852,Netherlands,429.4,2023-08
INV10284,P009,Phone Holder,4,2023-03-30 08:57:00,98.59,3275,Spain,394.36,2023-03
INV10285,P008,Gaming Headset,1,2023-09-20 19:07:00,57.63,7044,Norway,57.63,2023-09
INV10286,P009,Phone Holder,3,2023-03-04 18:43:00,11.25,7523,Norway,33.75,2023-03
INV10287,P009,Phone Holder,7,2023-10-26 03:22:00,83.22,2208,France,582.54,2023-10
INV10288,P006,Notebook Cooler,2,2023-11-24 15:52:00,49.25,9476,Netherlands,98.5,2023-11
INV10289,P003,Bluetooth Speaker,9,2023-05-13 12:02:00,77.94,3114,Australia,701.46,2023-05
INV10290,P009,Phone Holder,1,2023-04-01 09:52:00,54.22,5982,France,54.22,2023-04
INV10291,P003,Bluetooth Speaker,6,2023-06-14 04:22:00,37.87,9501,Italy,227.21999999999997,2023-06
INV10292,P002,USB-C Cable,5,2023-05-23 22:37:00,65.33,5496,France,326.65,2023-05
INV10293,P005,Laptop Stand,10,2023-03-10 00:46:00,52.74,3762,France,527.4,2023-03
INV10294,P003,Bluetooth Speaker,10,2023-09-03 20:19:00,85.04,1674,United Kingdom,850.4000000000001,2023-09
INV10295,P002,USB-C Cable,1,2023-07-12 17:11:00,66.86,7825,United Kingdom,66.86,2023-07
INV10296,P008,Gaming Headset,9,2023-07-30 22:22:00,65.98,5949,Norway,593.82,2023-07
INV10297,P004,Portable Charger,7,2023-08-05 14:02:00,48.09,1981,France,336.63,2023-08
INV10298,P008,Gaming Headset,7,2023-12-19 14:54:00,49.12,6573,France,343.84,2023-12
INV10299,P006,Notebook Cooler,6,2023-09-09 11:47:00,97.66,3142,Netherlands,585.96,2023-09
INV10300,P009,Phone Holder,9,2023-03-19 07:41:00,35.32,8642,Germany,317.88,2023-03
INV10301,P005,Laptop Stand,8,2023-06-30 12:41:00,18.38,1829,Italy,147.04,2023-06
INV10302,P007,Smart LED Bulb,10,2023-11-01 11:26:00,28.59,3616,Netherlands,285.9,2023-11
INV10303,P010,Webcam HD,6,2023-05-19 05:35:00,77.5,9163,Sweden,465.0,2023-05
INV10304,P008,Gaming Headset,8,2023-08-13 16:08:00,52.25,2475,Australia,418.0,2023-08
INV10305,P009,Phone Holder,8,2023-06-25 07:02:00,25.44,6781,United Kingdom,203.52,2023-06
INV10306,P001,Wireless Mouse,5,2023-12-27 08:54:00,61.76,8710,Italy,308.8,2023-12
INV10307,P009,Phone Holder,1,2023-03-20 06:38:00,45.94,5333,Netherlands,45.94,2023-03
INV10308,P007,Smart LED Bulb,6,2023-02-02 22:40:00,43.06,4189,Netherlands,258.36,2023-02
INV10309,P009,Phone Holder,5,2023-02-23 13:03:00,41.7,8378,Sweden,208.5,2023-02
INV10310,P005,Laptop Stand,10,2023-03-28 12:22:00,17.22,2584,Australia,172.2,2023-03
INV10311,P006,Notebook Cooler,6,2023-09-24 05:26:00,76.72,4261,Sweden,460.32,2023-09
INV10312,P007,Smart LED Bulb,9,2023-01-30 07:30:00,9.3,3245,Netherlands,83.7,2023-01
INV10313,P008,Gaming Headset,9,2023-11-29 18:27:00,19.15,9446,France,172.35,2023-11
INV10314,P006,Notebook Cooler,10,2023-08-20 22:42:00,20.44,5902,Netherlands,204.4,2023-08
INV10315,P009,Phone Holder,9,2023-12-23 16:41:00,72.33,5911,Norway,650.97,2023-12
INV10316,P001,Wireless Mouse,6,2023-08-30 04:49:00,69.01,7824,Italy,414.06000000000006,2023-08
INV10317,P001,Wireless Mouse,10,2023-12-12 14:03:00,30.23,4728,United Kingdom,302.3,2023-12
INV10318,P010,Webcam HD,8,2023-05-05 03:54:00,54.8,7229,France,438.4,2023-05
INV10319,P004,Portable Charger,1,2023-03-22 00:33:00,23.12,8225,Netherlands,23.12,2023-03
INV10320,P007,Smart LED Bulb,3,2023-10-28 17:00:00,70.6,7723,Sweden,211.79999999999998,2023-10
INV10321,P010,Webcam HD,8,2023-02-15 08:26:00,72.05,9498,Spain,576.4,2023-02
INV10322,P009,Phone Holder,6,2023-12-15 08:08:00,54.92,6140,France,329.52,2023-12
INV10323,P008,Gaming Headset,9,2023-09-07 06:35:00,56.9,5331,Norway,512.1,2023-09
INV10324,P004,Portable Charger,4,2023-07-23 03:59:00,58.02,4684,Italy,232.08,2023-07
INV10325,P005,Laptop Stand,4,2023-12-23 01:56:00,35.12,6714,Sweden,140.48,2023-12
INV10326,P005,Laptop Stand,5,2023-03-30 17:54:00,59.48,9899,Australia,297.4,2023-03
INV10327,P007,Smart LED Bulb,6,2023-04-17 15:51:00,32.59,5712,Germany,195.54000000000002,2023-04
INV10328,P006,Notebook Cooler,8,2023-07-06 17:40:00,76.0,4505,Spain,608.0,2023-07
INV10329,P009,Phone Holder,5,2023-07-17 18:55:00,18.04,4920,Spain,90.19999999999999,2023-07
INV10330,P001,Wireless Mouse,9,2023-06-14 07:53:00,65.6,1860,Germany,590.4,2023-06
INV10331,P007,Smart LED Bulb,6,2023-12-10 23:51:00,14.55,3252,United Kingdom,87.30000000000001,2023-12
INV10332,P009,Phone Holder,3,2023-10-24 07:13:00,67.02,8793,Norway,201.06,2023-10
INV10333,P004,Portable Charger,5,2023-08-22 20:48:00,32.11,1969,Germany,160.55,2023-08
INV10334,P010,Webcam HD,4,2023-01-28 03:50:00,91.76,3868,Australia,367.04,2023-01
INV10335,P003,Bluetooth Speaker,1,2023-10-17 01:58:00,79.86,4052,Italy,79.86,2023-10
INV10336,P001,Wireless Mouse,1,2023-08-06 06:46:00,58.96,2758,Netherlands,58.96,2023-08
INV10337,P005,Laptop Stand,8,2023-12-26 15:44:00,89.48,3198,Sweden,715.84,2023-12
INV10338,P008,Gaming Headset,5,2023-05-21 09:37:00,81.84,6417,France,409.20000000000005,2023-05
INV10339,P008,Gaming Headset,5,2023-05-16 14:03:00,6.34,6523,Italy,31.7,2023-05
INV10340,P010,Webcam HD,4,2023-05-08 18:59:00,63.04,7643,Australia,252.16,2023-05
INV10341,P009,Phone Holder,6,2023-03-05 03:51:00,43.08,2562,France,258.48,2023-03
INV10342,P003,Bluetooth Speaker,8,2023-08-24 15:20:00,93.9,1111,Italy,751.2,2023-08
INV10343,P007,Smart LED Bulb,4,2023-11-22 07:16:00,76.61,6400,Italy,306.44,2023-11
INV10344,P010,Webcam HD,10,2023-01-09 07:51:00,29.85,6890,Spain,298.5,2023-01
INV10345,P001,Wireless Mouse,2,2023-12-05 21:22:00,34.15,7642,Sweden,68.3,2023-12
INV10346,P005,Laptop Stand,2,2023-08-03 20:09:00,39.92,4618,Spain,79.84,2023-08
INV10347,P003,Bluetooth Speaker,8,2023-04-22 13:06:00,48.22,7121,Australia,385.76,2023-04
INV10348,P009,Phone Holder,8,2023-06-09 01:01:00,77.38,2341,Sweden,619.04,2023-06
INV10349,P008,Gaming Headset,9,2023-09-21 10:38:00,12.42,2838,United Kingdom,111.78,2023-09
INV10350,P009,Phone Holder,9,2023-05-28 04:56:00,59.41,3455,France,534.6899999999999,2023-05
INV10351,P006,Notebook Cooler,9,2023-11-18 17:43:00,16.04,4365,Norway,144.35999999999999,2023-11
INV10352,P002,USB-C Cable,9,2023-11-21 09:22:00,81.83,8429,France,736.47,2023-11
INV10353,P009,Phone Holder,7,2023-11-29 15:07:00,58.57,8575,Italy,409.99,2023-11
INV10354,P001,Wireless Mouse,7,2023-07-05 06:57:00,82.56,4570,Germany,577.9200000000001,2023-07
INV10355,P001,Wireless Mouse,7,2023-09-08 21:04:00,71.54,9866,United Kingdom,500.78000000000003,2023-09
INV10356,P002,USB-C Cable,8,2023-01-24 02:36:00,32.27,3948,France,258.16,2023-01
INV10357,P007,Smart LED Bulb,6,2023-10-06 12:18:00,47.61,7184,Australia,285.65999999999997,2023-10
INV10358,P002,USB-C Cable,9,2023-04-07 20:09:00,67.09,6697,Germany,603.8100000000001,2023-04
INV10359,P003,Bluetooth Speaker,9,2023-10-14 05:11:00,55.24,4648,United Kingdom,497.16,2023-10
INV10360,P001,Wireless Mouse,5,2023-12-04 03:34:00,68.98,9920,Australia,344.90000000000003,2023-12
INV10361,P009,Phone Holder,7,2023-06-17 05:40:00,28.51,6671,France,199.57000000000002,2023-06
INV10362,P005,Laptop Stand,4,2023-03-24 04:06:00,8.06,7868,United Kingdom,32.24,2023-03
INV10363,P004,Portable Charger,4,2023-02-18 23:59:00,14.59,1550,Norway,58.36,2023-02
INV10364,P010,Webcam HD,1,2023-06-28 05:02:00,75.35,7590,Norway,75.35,2023-06
INV10365,P004,Portable Charger,9,2023-06-08 05:03:00,76.67,1924,France,690.03,2023-06
INV10366,P009,Phone Holder,5,2023-06-20 12:16:00,82.5,6224,Netherlands,412.5,2023-06
INV10367,P004,Portable Charger,5,2023-04-15 07:39:00,98.64,9540,Spain,493.2,2023-04
INV10368,P007,Smart LED Bulb,5,2023-07-20 08:39:00,10.79,3869,Australia,53.949999999999996,2023-07
INV10369,P009,Phone Holder,8,2023-02-04 03:21:00,97.37,7244,Sweden,778.96,2023-02
INV10370,P006,Notebook Cooler,7,2023-10-25 06:50:00,19.18,7167,France,134.26,2023-10
INV10371,P009,Phone Holder,8,2023-06-25 11:13:00,85.69,5927,France,685.52,2023-06
INV10372,P008,Gaming Headset,1,2023-10-28 12:03:00,96.94,9683,France,96.94,2023-10
INV10373,P007,Smart LED Bulb,4,2023-07-05 16:22:00,24.32,2295,Norway,97.28,2023-07
INV10374,P006,Notebook Cooler,2,2023-05-19 16:54:00,9.9,7179,United Kingdom,19.8,2023-05
INV10375,P002,USB-C Cable,4,2023-06-08 00:38:00,50.54,6455,Italy,202.16,2023-06
INV10376,P001,Wireless Mouse,4,2023-05-19 08:54:00,96.4,2922,Norway,385.6,2023-05
INV10377,P004,Portable Charger,10,2023-05-29 22:07:00,42.68,4921,Sweden,426.8,2023-05
INV10378,P006,Notebook Cooler,5,2023-10-05 04:32:00,49.29,6886,Italy,246.45,2023-10
INV10379,P005,Laptop Stand,6,2023-12-29 02:33:00,49.27,8692,Netherlands,295.62,2023-12
INV10380,P004,Portable Charger,6,2023-08-16 20:42:00,44.32,4625,France,265.92,2023-08
INV10381,P001,Wireless Mouse,5,2023-11-01 01:42:00,33.04,4214,Netherlands,165.2,2023-11
INV10382,P004,Portable Charger,7,2023-06-28 22:26:00,52.43,6530,Italy,367.01,2023-06
INV10383,P008,Gaming Headset,8,2023-12-02 13:34:00,20.98,6770,France,167.84,2023-12
INV10384,P003,Bluetooth Speaker,9,2023-12-22 13:56:00,22.48,9882,United Kingdom,202.32,2023-12
INV10385,P009,Phone Holder,1,2023-02-24 03:01:00,94.79,1794,United Kingdom,94.79,2023-02
INV10386,P007,Smart LED Bulb,3,2023-06-18 12:35:00,11.46,3474,United Kingdom,34.38,2023-06
INV10387,P004,Portable Charger,9,2023-11-29 01:20:00,40.45,8916,Norway,364.05,2023-11
INV10388,P001,Wireless Mouse,1,2023-10-27 12:39:00,6.13,9673,Italy,6.13,2023-10
INV10389,P009,Phone Holder,5,2023-01-13 11:35:00,52.71,8054,France,263.55,2023-01
INV10390,P002,USB-C Cable,2,2023-04-19 10:10:00,27.89,9625,Italy,55.78,2023-04
INV10391,P006,Notebook Cooler,5,2023-10-17 00:16:00,12.51,7652,Norway,62.55,2023-10
INV10392,P010,Webcam HD,4,2023-06-14 11:08:00,33.5,2320,United Kingdom,134.0,2023-06
INV10393,P002,USB-C Cable,7,2023-10-04 04:07:00,40.83,8798,United Kingdom,285.81,2023-10
INV10394,P001,Wireless Mouse,3,2023-03-02 05:02:00,52.49,8109,Netherlands,157.47,2023-03
INV10395,P010,Webcam HD,2,2023-01-31 23:38:00,26.83,8790,Italy,53.66,2023-01
INV10396,P001,Wireless Mouse,2,2023-07-24 03:52:00,90.43,1539,France,180.86,2023-07
INV10397,P006,Notebook Cooler,1,2023-05-31 20:21:00,60.77,7525,Germany,60.77,2023-05
INV10398,P005,Laptop Stand,3,2023-06-25 02:33:00,58.84,7375,Sweden,176.52,2023-06
INV10399,P006,Notebook Cooler,7,2023-04-12 21:48:00,80.1,2284,Sweden,560.6999999999999,2023-04
INV10400,P006,Notebook Cooler,1,2023-03-13 03:10:00,46.52,2245,Netherlands,46.52,2023-03
INV10401,P010,Webcam HD,10,2023-10-16 20:53:00,97.05,6347,United Kingdom,970.5,2023-10
INV10402,P005,Laptop Stand,8,2023-12-24 05:55:00,26.67,7150,Australia,213.36,2023-12
INV10403,P003,Bluetooth Speaker,10,2023-10-04 18:15:00,13.14,5839,Spain,131.4,2023-10
INV10404,P002,USB-C Cable,2,2023-07-15 03:09:00,19.65,3527,Australia,39.3,2023-07
INV10405,P006,Notebook Cooler,6,2023-03-19 14:06:00,13.69,6050,Norway,82.14,2023-03
INV10406,P006,Notebook Cooler,5,2023-03-16 10:37:00,17.59,4070,Australia,87.95,2023-03
INV10407,P008,Gaming Headset,9,2023-10-25 03:05:00,14.81,2468,Netherlands,133.29,2023-10
INV10408,P009,Phone Holder,2,2023-08-25 05:49:00,87.05,1202,Italy,174.1,2023-08
INV10409,P007,Smart LED Bulb,7,2023-03-03 16:13:00,73.86,4977,Sweden,517.02,2023-03
INV10410,P003,Bluetooth Speaker,7,2023-05-04 10:15:00,18.19,5933,Italy,127.33000000000001,2023-05
INV10411,P008,Gaming Headset,3,2023-02-16 01:40:00,20.88,5521,Australia,62.64,2023-02
INV10412,P005,Laptop Stand,8,2023-02-26 00:17:00,39.31,5040,Norway,314.48,2023-02
INV10413,P010,Webcam HD,10,2023-05-23 09:27:00,48.5,3219,Italy,485.0,2023-05
INV10414,P001,Wireless Mouse,7,2023-08-30 21:54:00,84.95,7224,Netherlands,594.65,2023-08
INV10415,P008,Gaming Headset,6,2023-11-10 13:33:00,82.47,3230,Italy,494.82,2023-11
INV10416,P006,Notebook Cooler,10,2023-05-27 06:08:00,50.51,3910,Australia,505.09999999999997,2023-05
INV10417,P006,Notebook Cooler,5,2023-12-24 12:58:00,96.94,4971,Netherlands,484.7,2023-12
INV10418,P007,Smart LED Bulb,5,2023-10-14 03:02:00,39.68,4273,Sweden,198.4,2023-10
INV10419,P003,Bluetooth Speaker,9,2023-01-20 14:23:00,95.54,8563,Spain,859.86,2023-01
INV10420,P008,Gaming Headset,5,2023-02-20 08:38:00,82.8,7703,Norway,414.0,2023-02
INV10421,P003,Bluetooth Speaker,5,2023-06-26 05:37:00,29.0,3525,Australia,145.0,2023-06
INV10422,P007,Smart LED Bulb,2,2023-11-24 00:00:00,99.12,8851,Australia,198.24,2023-11
INV10423,P009,Phone Holder,9,2023-11-01 14:20:00,56.65,6890,Sweden,509.84999999999997,2023-11
INV10424,P010,Webcam HD,2,2023-03-21 15:22:00,78.05,6816,France,156.1,2023-03
INV10425,P010,Webcam HD,1,2023-10-18 23:49:00,96.85,6432,Australia,96.85,2023-10
INV10426,P002,USB-C Cable,1,2023-03-13 19:16:00,29.58,9366,Sweden,29.58,2023-03
INV10427,P009,Phone Holder,10,2023-06-10 22:48:00,47.35,7408,Norway,473.5,2023-06
INV10428,P010,Webcam HD,9,2023-04-20 18:27:00,37.77,1402,Norway,339.93,2023-04
INV10429,P002,USB-C Cable,5,2023-10-30 21:41:00,92.45,2406,Germany,462.25,2023-10
INV10430,P003,Bluetooth Speaker,6,2023-08-16 02:40:00,37.59,4389,Sweden,225.54000000000002,2023-08
INV10431,P008,Gaming Headset,6,2023-12-13 17:32:00,14.27,8412,Netherlands,85.62,2023-12
INV10432,P002,USB-C Cable,5,2023-02-02 12:53:00,81.97,2885,United Kingdom,409.85,2023-02
INV10433,P006,Notebook Cooler,2,2023-04-30 16:17:00,93.34,4996,Sweden,186.68,2023-04
INV10434,P003,Bluetooth Speaker,9,2023-04-27 14:34:00,36.44,7985,Norway,327.96,2023-04
INV10435,P004,Portable Charger,7,2023-05-15 07:31:00,22.71,8080,Australia,158.97,2023-05
INV10436,P001,Wireless Mouse,10,2023-05-24 16:29:00,47.71,8037,Australia,477.1,2023-05
INV10437,P001,Wireless Mouse,4,2023-05-30 20:20:00,31.44,2025,Germany,125.76,2023-05
INV10438,P009,Phone Holder,3,2023-09-24 08:41:00,35.97,8496,Germany,107.91,2023-09
INV10439,P005,Laptop Stand,8,2023-08-17 05:08:00,61.71,7431,Germany,493.68,2023-08
INV10440,P006,Notebook Cooler,6,2023-11-30 09:41:00,63.65,5873,Germany,381.9,2023-11
INV10441,P003,Bluetooth Speaker,6,2023-03-27 19:46:00,27.66,2916,France,165.96,2023-03
INV10442,P006,Notebook Cooler,3,2023-10-10 20:53:00,44.73,3258,Australia,134.19,2023-10
INV10443,P007,Smart LED Bulb,3,2023-12-21 09:10:00,65.37,3838,Sweden,196.11,2023-12
INV10444,P003,Bluetooth Speaker,8,2023-07-30 07:45:00,18.33,6154,Norway,146.64,2023-07
INV10445,P010,Webcam HD,1,2023-09-19 10:39:00,95.42,8939,France,95.42,2023-09
INV10446,P004,Portable Charger,7,2023-12-27 10:13:00,43.87,9056,Australia,307.09,2023-12
INV10447,P008,Gaming Headset,8,2023-05-02 18:57:00,12.85,1505,Spain,102.8,2023-05
INV10448,P005,Laptop Stand,1,2023-07-20 03:24:00,26.36,5729,France,26.36,2023-07
INV10449,P008,Gaming Headset,10,2023-12-27 16:13:00,57.22,2854,Germany,572.2,2023-12
INV10450,P005,Laptop Stand,9,2023-09-25 03:22:00,56.49,1681,Norway,508.41,2023-09
INV10451,P009,Phone Holder,4,2023-11-06 14:07:00,14.73,5055,Italy,58.92,2023-11
INV10452,P001,Wireless Mouse,8,2023-07-11 09:01:00,38.11,2425,Norway,304.88,2023-07
INV10453,P002,USB-C Cable,4,2023-06-02 19:53:00,82.02,6744,Australia,328.08,2023-06
INV10454,P003,Bluetooth Speaker,10,2023-04-12 09:18:00,79.56,4390,United Kingdom,795.6,2023-04
INV10455,P010,Webcam HD,6,2023-07-24 16:19:00,61.7,3758,Netherlands,370.20000000000005,2023-07
INV10456,P005,Laptop Stand,5,2023-07-14 16:09:00,95.48,9428,Germany,477.40000000000003,2023-07
INV10457,P003,Bluetooth Speaker,7,2023-02-13 04:05:00,99.29,3078,France,695.0300000000001,2023-02
INV10458,P004,Portable Charger,3,2023-08-23 13:02:00,83.71,7434,Norway,251.13,2023-08
INV10459,P003,Bluetooth Speaker,10,2023-07-15 16:10:00,64.64,7146,Norway,646.4,2023-07
INV10460,P002,USB-C Cable,2,2023-10-21 08:19:00,53.98,5558,Netherlands,107.96,2023-10
INV10461,P008,Gaming Headset,8,2023-08-27 07:47:00,60.29,2526,Norway,482.32,2023-08
INV10462,P006,Notebook Cooler,2,2023-10-17 14:35:00,25.69,8039,Spain,51.38,2023-10
INV10463,P008,Gaming Headset,5,2023-08-24 02:28:00,83.69,6533,Sweden,418.45,2023-08
INV10464,P010,Webcam HD,3,2023-12-20 09:53:00,79.89,1793,United Kingdom,239.67000000000002,2023-12
INV10465,P002,USB-C Cable,8,2023-01-12 20:32:00,16.8,3588,Norway,134.4,2023-01
INV10466,P008,Gaming Headset,1,2023-11-08 12:20:00,24.22,3161,Italy,24.22,2023-11
INV10467,P003,Bluetooth Speaker,5,2023-03-09 23:14:00,67.19,5102,Germany,335.95,2023-03
INV10468,P006,Notebook Cooler,3,2023-02-07 17:02:00,42.65,6005,Spain,127.94999999999999,2023-02
INV10469,P007,Smart LED Bulb,2,2023-03-11 07:27:00,5.1,8812,Germany,10.2,2023-03
INV10470,P003,Bluetooth Speaker,10,2023-06-14 16:58:00,54.35,8291,United Kingdom,543.5,2023-06
INV10471,P001,Wireless Mouse,6,2023-03-29 19:31:00,98.87,7919,France,593.22,2023-03
INV10472,P008,Gaming Headset,2,2023-06-16 17:08:00,41.39,2678,Germany,82.78,2023-06
INV10473,P006,Notebook Cooler,6,2023-08-06 21:51:00,18.03,3181,France,108.18,2023-08
INV10474,P002,USB-C Cable,9,2023-01-07 04:06:00,62.98,3688,Norway,566.8199999999999,2023-01
INV10475,P006,Notebook Cooler,4,2023-04-21 05:27:00,92.39,8248,Spain,369.56,2023-04
INV10476,P002,USB-C Cable,2,2023-04-12 22:54:00,76.48,7291,Netherlands,152.96,2023-04
INV10477,P007,Smart LED Bulb,6,2023-04-12 19:42:00,28.54,2380,Spain,171.24,2023-04
INV10478,P009,Phone Holder,10,2023-07-27 11:21:00,79.0,1439,Italy,790.0,2023-07
INV10479,P004,Portable Charger,9,2023-05-18 08:50:00,76.05,5842,United Kingdom,684.4499999999999,2023-05
INV10480,P004,Portable Charger,8,2023-10-08 23:50:00,15.71,9185,Germany,125.68,2023-10
INV10481,P009,Phone Holder,1,2023-09-20 22:38:00,93.72,3162,Australia,93.72,2023-09
INV10482,P010,Webcam HD,7,2023-09-24 02:02:00,56.9,3830,Norway,398.3,2023-09
INV10483,P002,USB-C Cable,1,2023-02-19 04:13:00,6.31,4534,United Kingdom,6.31,2023-02
INV10484,P001,Wireless Mouse,7,2023-07-28 14:44:00,64.71,9209,Australia,452.96999999999997,2023-07
INV10485,P007,Smart LED Bulb,7,2023-03-02 00:31:00,65.85,9808,France,460.94999999999993,2023-03
INV10486,P005,Laptop Stand,2,2023-08-14 16:00:00,12.51,4329,France,25.02,2023-08
INV10487,P009,Phone Holder,6,2023-10-12 12:31:00,60.71,2083,Italy,364.26,2023-10
INV10488,P007,Smart LED Bulb,4,2023-02-12 03:58:00,28.23,8118,Germany,112.92,2023-02
INV10489,P008,Gaming Headset,10,2023-02-10 01:41:00,34.38,3877,Germany,343.8,2023-02
INV10490,P001,Wireless Mouse,3,2023-01-09 06:21:00,20.56,6680,Sweden,61.67999999999999,2023-01
INV10491,P009,Phone Holder,5,2023-05-02 13:53:00,40.33,5403,Germany,201.64999999999998,2023-05
INV10492,P001,Wireless Mouse,6,2023-11-09 14:59:00,30.84,2046,Italy,185.04,2023-11
INV10493,P010,Webcam HD,2,2023-12-28 06:48:00,48.24,6900,United Kingdom,96.48,2023-12
INV10494,P008,Gaming Headset,10,2023-05-02 12:27:00,39.93,5179,Germany,399.3,2023-05
INV10495,P010,Webcam HD,2,2023-06-16 07:39:00,75.37,1042,United Kingdom,150.74,2023-06
INV10496,P001,Wireless Mouse,4,2023-02-03 11:35:00,49.82,7274,France,199.28,2023-02
INV10497,P003,Bluetooth Speaker,1,2023-11-02 09:00:00,26.33,5067,Australia,26.33,2023-11
INV10498,P006,Notebook Cooler,5,2023-02-26 17:10:00,59.3,2956,Sweden,296.5,2023-02
INV10499,P001,Wireless Mouse,3,2023-06-12 12:26:00,81.41,1752,Australia,244.23,2023-06
INV10500,P002,USB-C Cable,8,2023-07-25 13:40:00,78.49,6090,Netherlands,627.92,2023-07
INV10501,P002,USB-C Cable,9,2023-11-29 14:13:00,5.76,4287,Italy,51.839999999999996,2023-11
INV10502,P010,Webcam HD,5,2023-06-26 15:27:00,49.07,9083,Spain,245.35,2023-06
INV10503,P009,Phone Holder,4,2023-04-20 15:20:00,5.61,7718,United Kingdom,22.44,2023-04
INV10504,P004,Portable Charger,9,2023-09-10 06:11:00,65.41,1157,Netherlands,588.6899999999999,2023-09
INV10505,P001,Wireless Mouse,7,2023-08-12 22:08:00,14.88,9680,Spain,104.16000000000001,2023-08
INV10506,P007,Smart LED Bulb,8,2023-02-13 14:44:00,97.39,3332,Italy,779.12,2023-02
INV10507,P002,USB-C Cable,1,2023-06-18 13:16:00,90.24,9515,Australia,90.24,2023-06
INV10508,P006,Notebook Cooler,8,2023-03-03 19:46:00,60.17,9280,France,481.36,2023-03
INV10509,P007,Smart LED Bulb,2,2023-02-15 08:28:00,46.32,3141,Spain,92.64,2023-02
INV10510,P005,Laptop Stand,5,2023-08-18 09:10:00,92.97,7438,Netherlands,464.85,2023-08
INV10511,P006,Notebook Cooler,8,2023-07-18 00:46:00,27.19,4321,France,217.52,2023-07
INV10512,P010,Webcam HD,2,2023-04-24 03:59:00,15.04,8365,Norway,30.08,2023-04
INV10513,P006,Notebook Cooler,7,2023-03-29 22:01:00,55.91,4401,Norway,391.37,2023-03
INV10514,P005,Laptop Stand,8,2023-07-12 23:20:00,85.99,2481,France,687.92,2023-07
INV10515,P005,Laptop Stand,10,2023-01-30 08:48:00,25.43,6370,France,254.3,2023-01
INV10516,P002,USB-C Cable,4,2023-09-17 01:03:00,42.64,1802,Italy,170.56,2023-09
INV10517,P005,Laptop Stand,3,2023-01-23 15:11:00,95.45,8408,Sweden,286.35,2023-01
INV10518,P009,Phone Holder,4,2023-03-10 23:26:00,48.89,3290,Germany,195.56,2023-03
INV10519,P001,Wireless Mouse,1,2023-06-11 20:46:00,17.42,7563,Netherlands,17.42,2023-06
INV10520,P002,USB-C Cable,10,2023-07-08 11:13:00,92.16,2228,United Kingdom,921.5999999999999,2023-07
INV10521,P002,USB-C Cable,4,2023-11-19 21:31:00,81.88,2506,Netherlands,327.52,2023-11
